id,carat,cut,color,clarity,depth,table,x,y,z,price
9196,0.36,Premium,H,VS2,61.6,60.0,4.53,4.56,2.8,568
9197,0.71,Ideal,E,VS2,61.8,55.0,5.73,5.75,3.55,2963
9198,0.7,Ideal,F,SI1,61.5,55.0,5.71,5.74,3.52,2491
9199,0.34,Ideal,I,IF,60.9,57.0,4.52,4.5,2.74,689
9200,1.07,Ideal,H,SI1,62.2,57.0,6.52,6.59,4.07,4801
9201,0.7,Premium,F,VS1,61.2,60.0,5.75,5.72,3.51,3053
9202,0.3,Ideal,E,VS2,61.7,55.0,4.29,4.33,2.66,658
9203,0.57,Ideal,G,SI1,62.2,54.0,5.31,5.35,3.31,1286
9204,1.01,Premium,D,SI2,60.6,59.0,6.48,6.5,3.92,4562
9205,0.91,Ideal,E,SI2,62.7,57.0,6.14,6.18,3.87,4132
9206,0.7,Very Good,H,SI1,61.3,56.0,5.75,5.71,3.51,2203
9207,1.32,Ideal,H,SI2,61.4,55.0,7.08,7.11,4.35,6332
9208,0.58,Premium,D,SI1,62.1,58.0,5.34,5.32,3.31,1774
9209,1.27,Ideal,J,SI1,61.8,57.0,6.98,6.92,4.3,5398
9210,0.61,Ideal,G,VS2,61.7,56.0,5.44,5.48,3.37,1794
9211,0.71,Ideal,G,VVS2,61.4,57.0,5.73,5.76,3.53,3497
9212,1.5,Very Good,E,VS2,62.9,57.0,7.26,7.35,4.6,13324
9213,0.31,Premium,H,VS2,62.0,59.0,4.29,4.33,2.68,648
9214,0.56,Ideal,E,SI1,61.7,56.0,5.28,5.32,3.27,1671
9215,0.33,Ideal,E,VS1,60.2,57.0,4.5,4.47,2.7,852
9216,1.63,Premium,H,VS2,61.3,59.0,7.61,7.55,4.66,11823
9217,0.31,Premium,H,VS1,61.9,58.0,4.28,4.32,2.66,544
9218,1.01,Premium,G,SI2,60.9,62.0,6.45,6.48,3.94,4470
9219,0.92,Ideal,F,SI2,61.6,55.0,6.26,6.29,3.87,3782
9220,1.34,Premium,H,SI2,62.9,59.0,7.02,7.06,4.42,7391
9221,0.3,Ideal,H,VS2,62.4,57.0,4.33,4.31,2.68,608
9222,0.43,Premium,D,VS1,62.3,59.0,4.78,4.82,2.99,1018
9223,1.01,Premium,F,SI1,62.5,59.0,6.36,6.39,3.99,5279
9224,2.0,Very Good,G,SI1,63.5,56.0,8.03,7.97,5.05,18818
9225,1.01,Very Good,F,VS2,63.2,56.0,6.3,6.34,3.99,5795
9226,0.9,Ideal,F,SI1,61.4,57.0,6.25,6.23,3.83,3777
9227,0.33,Ideal,H,VVS2,61.1,56.0,4.45,4.48,2.73,640
9228,1.51,Premium,H,VS2,62.5,59.0,7.37,7.27,4.57,11105
9229,0.32,Premium,G,VVS1,61.6,59.0,4.4,4.36,2.7,1080
9230,1.07,Ideal,F,VVS2,60.8,56.0,6.6,6.65,4.03,10339
9231,0.23,Very Good,E,SI2,61.7,55.0,3.92,3.95,2.43,378
9232,1.22,Premium,H,SI2,62.0,54.0,6.89,6.84,4.25,5387
9233,0.3,Ideal,G,IF,62.0,54.0,4.34,4.36,2.7,735
9234,1.18,Premium,F,I1,62.0,57.0,6.77,6.71,4.17,4330
9235,0.39,Very Good,G,VS1,60.0,61.0,4.73,4.77,2.84,741
9236,2.05,Premium,I,SI1,62.1,58.0,8.22,8.12,5.07,16960
9237,0.32,Ideal,F,VVS1,61.7,55.0,4.4,4.43,2.72,815
9238,0.84,Good,E,SI2,60.3,64.0,6.1,6.07,3.68,3199
9239,0.9,Very Good,F,SI1,63.0,57.0,6.08,6.14,3.86,4064
9240,0.34,Premium,E,VS2,60.0,62.0,4.54,4.59,2.74,768
9241,1.07,Premium,F,SI2,61.8,58.0,6.57,6.51,4.04,4482
9242,0.3,Very Good,G,VVS2,62.8,58.0,4.25,4.27,2.68,599
9243,0.32,Ideal,G,VS2,61.6,57.0,4.4,4.42,2.71,689
9244,0.76,Ideal,H,SI1,61.8,57.0,5.83,5.87,3.61,2259
9245,2.01,Very Good,I,VS1,61.9,58.0,8.08,8.13,5.01,17569
9246,1.25,Ideal,G,VS1,62.4,57.0,6.88,6.9,4.3,12008
9247,0.39,Premium,D,VS2,59.8,59.0,4.8,4.73,2.85,1098
9248,1.13,Very Good,D,SI1,62.3,60.0,6.66,6.71,4.17,5393
9249,1.5,Good,J,VS1,63.2,57.0,7.22,7.24,4.56,8486
9250,0.26,Very Good,F,VVS2,59.9,59.0,4.15,4.17,2.51,515
9251,0.78,Ideal,F,SI1,61.1,56.0,5.93,5.97,3.64,3166
9252,0.5,Premium,G,VS1,58.3,61.0,5.23,5.19,3.04,1253
9253,2.11,Premium,H,SI1,60.1,58.0,8.35,8.28,5.0,13329
9254,1.21,Very Good,G,VS2,61.1,60.0,6.86,6.91,4.22,8051
9255,0.41,Premium,F,VS2,60.9,60.0,4.81,4.75,2.91,1107
9256,0.75,Fair,H,VS2,64.7,56.0,5.66,5.64,3.66,2415
9257,0.54,Ideal,G,VVS1,60.8,57.0,5.25,5.28,3.21,2116
9258,0.4,Very Good,G,SI1,62.2,58.0,4.71,4.74,2.94,682
9259,0.33,Ideal,D,SI2,61.0,55.0,4.5,4.48,2.74,589
9260,0.4,Ideal,F,VVS1,61.0,57.0,4.76,4.82,2.92,1207
9261,0.72,Ideal,E,VS2,61.9,56.0,5.72,5.75,3.55,3377
9262,0.43,Ideal,G,VVS1,62.0,57.0,4.84,4.81,2.99,1164
9263,1.02,Very Good,H,SI1,62.1,61.0,6.35,6.43,3.97,4622
9264,0.32,Ideal,G,VS2,60.6,57.0,4.44,4.4,2.68,720
9265,0.37,Very Good,E,VS1,62.7,55.0,4.58,4.61,2.87,893
9266,1.07,Ideal,G,VS2,61.7,56.0,6.56,6.59,4.06,6833
9267,0.4,Premium,G,VVS1,61.1,58.0,4.79,4.74,2.91,1200
9268,0.54,Ideal,F,VS2,60.1,57.0,5.28,5.31,3.18,1698
9269,0.72,Very Good,D,SI2,63.3,57.0,5.72,5.65,3.6,2370
9270,1.0,Very Good,G,VS2,61.0,58.0,6.42,6.48,3.94,5621
9271,1.01,Very Good,G,SI1,62.2,63.0,6.48,6.37,4.0,4138
9272,0.7,Ideal,E,VS1,61.8,55.0,5.7,5.74,3.54,3192
9273,1.05,Ideal,E,SI2,61.6,55.0,6.58,6.55,4.04,4355
9274,0.41,Ideal,D,VS2,61.5,55.0,4.83,4.78,2.96,943
9275,1.76,Ideal,G,VS1,62.3,55.0,7.75,7.69,4.81,14519
9276,0.35,Very Good,G,SI1,61.2,61.0,4.51,4.54,2.77,497
9277,1.5,Very Good,H,VS2,61.8,58.0,7.24,7.21,4.47,10285
9278,0.32,Fair,F,SI1,64.4,57.0,4.36,4.33,2.77,630
9279,1.19,Very Good,G,VS2,62.9,58.0,6.8,6.87,4.28,6892
9280,1.01,Very Good,E,SI2,60.1,59.4,6.38,6.45,3.86,3816
9281,0.9,Very Good,H,VS2,62.1,59.0,6.14,6.2,3.83,4159
9282,1.08,Ideal,H,SI2,62.0,56.0,6.57,6.54,4.06,4771
9283,0.28,Very Good,I,VVS1,61.8,57.0,4.23,4.25,2.61,545
9284,1.01,Very Good,D,SI2,61.8,59.0,6.37,6.42,3.95,4704
9285,0.51,Premium,E,VS2,60.4,60.0,5.23,5.16,3.13,1640
9286,0.5,Premium,D,SI1,58.8,59.0,5.2,5.23,3.07,1654
9287,1.02,Very Good,E,SI2,62.6,56.0,6.4,6.46,4.02,5547
9288,0.58,Ideal,F,VS1,61.2,56.0,5.41,5.38,3.29,2002
9289,1.4,Premium,E,SI2,62.4,57.0,7.17,7.12,4.45,6147
9290,1.51,Premium,H,VS2,59.2,59.0,7.53,7.49,4.44,11011
9291,0.32,Very Good,H,SI1,62.5,57.0,4.34,4.37,2.72,540
9292,0.42,Very Good,E,VS1,60.5,59.0,4.85,4.89,2.94,1018
9293,1.2,Very Good,I,SI1,62.3,61.0,6.73,6.68,4.18,5390
9294,0.3,Very Good,I,VS1,61.9,61.0,4.29,4.31,2.66,476
9295,1.01,Ideal,H,SI2,61.8,57.0,6.47,6.42,3.99,4282
9296,1.09,Ideal,J,SI2,60.9,54.0,6.69,6.65,4.07,4056
9297,0.72,Ideal,G,VS1,61.2,59.0,5.77,5.75,3.53,2989
9298,1.01,Premium,H,VS2,62.7,59.0,6.38,6.45,4.02,5260
9299,0.32,Ideal,D,SI1,62.7,55.0,4.34,4.37,2.73,756
9300,1.12,Ideal,G,SI1,62.1,56.0,6.69,6.67,4.15,5224
9301,0.51,Good,D,VS2,64.0,58.0,5.01,5.04,3.22,1749
9302,0.39,Ideal,D,VS1,61.8,57.0,4.64,4.68,2.88,1123
9303,1.51,Very Good,F,SI1,63.2,57.0,7.27,7.34,4.61,11627
9304,1.16,Premium,F,VS1,61.4,59.0,6.79,6.75,4.16,9032
9305,0.3,Ideal,D,VS2,61.0,57.0,4.34,4.3,2.63,911
9306,1.32,Ideal,F,SI2,62.6,56.0,6.99,7.04,4.38,7495
9307,0.32,Ideal,E,VVS2,61.6,56.0,4.43,4.37,2.71,956
9308,0.4,Very Good,D,VS1,62.4,58.0,4.66,4.73,2.93,877
9309,0.51,Ideal,F,VS2,62.1,57.0,5.12,5.08,3.16,1908
9310,0.32,Ideal,G,VVS2,61.5,56.0,4.43,4.41,2.72,936
9311,0.4,Ideal,E,SI1,62.0,56.0,4.75,4.78,2.96,700
9312,0.7,Premium,F,SI1,59.4,59.0,5.84,5.79,3.44,2753
9313,0.31,Ideal,D,VS2,61.2,56.0,4.38,4.4,2.68,758
9314,0.92,Premium,E,SI2,62.1,58.0,6.22,6.2,3.86,4123
9315,0.41,Ideal,I,VVS2,62.9,56.0,4.73,4.71,2.97,1061
9316,0.3,Very Good,E,VS1,63.5,57.0,4.2,4.24,2.68,731
9317,1.05,Premium,H,SI2,60.8,59.0,6.59,6.55,3.99,4277
9318,1.54,Premium,F,SI1,61.3,60.0,7.35,7.39,4.52,9925
9319,1.3,Premium,F,VS2,62.5,55.0,6.97,6.93,4.35,8750
9320,0.57,Ideal,E,VS2,62.3,57.0,5.27,5.33,3.31,1683
9321,0.33,Premium,G,VVS2,61.2,58.0,4.4,4.42,2.7,965
9322,0.44,Ideal,G,VS2,62.0,55.0,4.9,4.87,3.03,1237
9323,2.14,Ideal,H,SI2,61.8,56.0,8.28,8.22,5.09,12061
9324,1.04,Premium,I,VVS2,61.1,59.0,6.53,6.6,4.02,5821
9325,1.03,Ideal,F,SI2,60.7,57.0,6.49,6.53,3.95,4672
9326,0.31,Ideal,E,SI1,62.1,56.0,4.33,4.37,2.7,597
9327,1.04,Ideal,H,SI1,62.0,54.0,6.52,6.54,4.04,5241
9328,1.58,Very Good,G,SI1,60.9,59.0,7.46,7.55,4.57,11531
9329,0.91,Premium,J,SI1,60.8,59.0,6.21,6.26,3.8,2964
9330,0.35,Ideal,G,IF,61.6,57.0,4.58,4.55,2.81,1068
9331,1.0,Very Good,D,SI1,63.1,54.0,6.38,6.42,4.03,5555
9332,0.5,Premium,D,SI2,62.5,59.0,5.08,5.05,3.17,1030
9333,0.71,Very Good,G,SI1,63.1,58.0,5.7,5.72,3.6,2487
9334,1.03,Ideal,G,SI1,61.6,55.0,6.51,6.53,4.01,5387
9335,0.23,Very Good,E,VS2,61.7,59.0,3.89,3.93,2.41,505
9336,0.52,Ideal,G,SI1,61.7,55.0,5.18,5.21,3.2,1284
9337,1.51,Ideal,F,SI1,61.6,57.0,7.37,7.34,4.53,11595
9338,0.71,Ideal,D,VS2,61.3,56.0,5.79,5.75,3.53,3421
9339,2.14,Ideal,I,VS1,61.9,56.0,8.29,8.36,5.16,18756
9340,1.6,Ideal,H,SI1,62.1,56.0,7.47,7.5,4.65,11188
9341,0.32,Ideal,H,VVS1,61.6,55.0,4.47,4.42,2.73,1024
9342,1.52,Premium,E,SI2,62.5,58.0,7.31,7.33,4.59,9572
9343,0.31,Ideal,G,VS1,60.9,57.0,4.38,4.42,2.68,645
9344,1.01,Premium,D,SI1,61.4,58.0,6.45,6.41,3.95,5599
9345,0.71,Very Good,I,SI1,62.5,56.0,5.68,5.72,3.56,2028
9346,0.36,Ideal,I,VVS1,60.8,57.0,4.56,4.6,2.79,589
9347,1.54,Ideal,G,VS2,62.2,56.0,7.33,7.37,4.58,11934
9348,0.33,Premium,F,VS2,61.6,58.0,4.48,4.46,2.75,854
9349,1.0,Premium,G,SI2,58.2,60.0,6.58,6.51,3.79,3985
9350,1.12,Ideal,E,VS2,61.3,56.0,6.67,6.71,4.12,8366
9351,0.9,Good,D,SI1,60.8,64.0,6.21,6.24,3.76,4510
9352,0.36,Good,E,VVS1,64.0,55.0,4.49,4.52,2.89,905
9353,0.59,Premium,E,SI1,62.8,56.0,5.38,5.36,3.37,1668
9354,0.31,Premium,D,VS2,61.8,59.0,4.35,4.32,2.68,942
9355,0.51,Very Good,G,VS1,62.7,56.0,5.08,5.12,3.2,1628
9356,0.41,Ideal,G,VVS1,60.9,57.0,4.8,4.77,2.92,1079
9357,0.3,Ideal,F,IF,61.7,56.0,4.28,4.31,2.65,886
9358,0.74,Very Good,D,VVS2,59.5,56.0,5.89,5.93,3.52,3288
9359,0.4,Ideal,F,VVS2,61.3,56.0,4.67,4.7,2.88,982
9360,1.02,Good,G,IF,63.8,55.0,6.38,6.32,4.05,8401
9361,0.29,Ideal,H,VS2,62.3,55.0,4.22,4.24,2.64,491
9362,1.01,Ideal,F,SI2,62.1,57.0,6.37,6.43,3.98,3950
9363,0.73,Ideal,E,VS1,62.3,57.0,5.75,5.73,3.58,2824
9364,0.69,Fair,F,VS2,65.2,55.0,5.59,5.56,3.66,2394
9365,0.32,Ideal,F,VVS2,61.2,55.0,4.46,4.43,2.72,783
9366,1.22,Premium,G,SI2,59.7,59.0,6.98,6.94,4.16,4946
9367,1.5,Ideal,I,SI2,61.9,57.0,7.37,7.34,4.55,7614
9368,2.06,Very Good,I,SI1,60.8,61.0,8.3,8.26,5.04,16353
9369,0.9,Very Good,G,VS1,63.1,55.0,6.12,6.17,3.88,4673
9370,0.91,Premium,D,SI2,61.9,59.0,6.24,6.19,3.85,3639
9371,1.0,Very Good,F,SI1,63.0,54.0,6.36,6.41,4.02,4469
9372,1.51,Very Good,I,SI1,62.1,63.0,7.31,7.36,4.55,8794
9373,0.31,Ideal,H,VS2,61.5,55.0,4.34,4.38,2.68,486
9374,1.02,Good,D,SI2,57.0,62.0,6.61,6.66,3.78,5678
9375,0.9,Good,E,VS2,61.7,56.0,6.1,6.17,3.78,4770
9376,0.6,Premium,D,VVS2,61.6,55.0,5.46,5.43,3.35,2815
9377,0.78,Very Good,F,SI1,62.2,55.0,5.82,5.86,3.63,2835
9378,1.01,Premium,G,VS2,62.6,59.0,6.36,6.34,3.98,7357
9379,0.31,Ideal,G,VVS1,62.9,56.0,4.34,4.31,2.72,1046
9380,0.39,Ideal,F,VVS2,61.9,56.0,4.7,4.69,2.91,1127
9381,1.11,Ideal,G,SI2,61.8,56.0,6.69,6.63,4.11,5032
9382,1.02,Premium,G,VS2,62.1,58.0,6.42,6.45,4.0,5452
9383,0.7,Ideal,G,VS2,61.7,60.0,5.66,5.72,3.51,2496
9384,1.03,Fair,F,SI1,65.3,59.0,6.35,6.28,4.15,4480
9385,0.25,Premium,E,VVS2,62.3,59.0,4.01,4.03,2.5,526
9386,1.01,Premium,G,VS2,62.6,59.0,6.39,6.37,3.99,5842
9387,0.7,Good,F,VS2,62.7,57.0,5.62,5.69,3.55,2709
9388,0.83,Ideal,F,VS2,62.1,57.0,5.98,6.03,3.73,3625
9389,0.42,Premium,G,VVS2,60.8,58.0,4.88,4.84,2.95,1140
9390,1.5,Premium,H,SI2,60.8,60.0,7.38,7.36,4.49,7140
9391,1.12,Premium,E,VS1,62.1,58.0,6.64,6.55,4.1,9479
9392,1.1,Premium,G,VS2,61.9,59.0,6.63,6.59,4.11,6608
9393,0.32,Very Good,G,VS2,61.3,61.0,4.36,4.35,2.67,720
9394,0.31,Very Good,G,VS2,62.0,54.0,4.38,4.41,2.72,507
9395,1.01,Ideal,H,SI2,61.6,57.0,6.49,6.44,3.98,3808
9396,1.0,Good,G,VVS1,61.1,62.0,6.36,6.42,3.9,7862
9397,0.6,Ideal,F,VS1,60.9,56.0,5.39,5.43,3.28,2123
9398,0.33,Ideal,D,VS2,62.7,57.0,4.41,4.41,2.77,874
9399,1.53,Premium,J,VS1,61.9,58.0,7.34,7.38,4.55,9129
9400,0.25,Very Good,E,VVS2,61.8,59.0,4.05,4.07,2.52,505
9401,0.3,Ideal,F,IF,61.3,56.0,4.3,4.32,2.64,892
9402,0.3,Ideal,F,VS2,62.1,53.6,4.27,4.31,2.67,601
9403,0.79,Ideal,I,SI2,61.8,56.0,5.92,5.96,3.66,2319
9404,2.02,Very Good,F,SI2,61.7,56.0,8.12,8.16,5.02,17658
9405,0.42,Ideal,H,SI1,62.4,56.0,4.83,4.8,3.0,891
9406,0.71,Very Good,D,VS2,61.9,57.0,5.73,5.76,3.55,3432
9407,1.16,Ideal,I,VS2,62.5,57.0,6.72,6.67,4.19,5822
9408,0.3,Very Good,I,SI1,62.6,57.0,4.25,4.29,2.67,394
9409,1.02,Premium,F,SI2,61.9,60.0,6.49,6.43,3.99,5236
9410,1.02,Ideal,E,SI1,60.6,57.0,6.52,6.48,3.94,5268
9411,0.41,Premium,E,VS1,60.9,59.0,4.79,4.76,2.91,1153
9412,0.7,Very Good,G,SI2,59.9,59.0,5.71,5.76,3.44,2273
9413,0.7,Very Good,E,VS1,62.8,57.0,5.61,5.64,3.53,3096
9414,1.14,Ideal,G,SI1,62.1,57.0,6.64,6.7,4.15,6156
9415,0.34,Very Good,D,SI2,62.8,55.0,4.45,4.5,2.81,492
9416,0.4,Very Good,G,VS2,61.2,54.0,4.8,4.83,2.95,1053
9417,0.5,Ideal,E,VS2,62.6,57.0,5.05,5.08,3.17,1690
9418,1.0,Ideal,F,VS2,61.8,55.0,6.48,6.37,3.97,7038
9419,0.7,Good,F,SI1,63.8,58.0,5.64,5.68,3.6,2218
9420,2.0,Very Good,I,SI1,62.1,59.0,7.97,8.0,4.97,17892
9421,1.17,Premium,G,SI2,61.7,58.0,6.78,6.74,4.16,5387
9422,1.13,Good,F,VS2,58.8,58.0,6.74,6.78,3.97,6925
9423,0.32,Ideal,F,VS1,60.8,56.0,4.42,4.47,2.7,827
9424,0.4,Very Good,D,SI1,61.6,55.0,4.71,4.75,2.91,717
9425,0.7,Good,D,SI2,63.7,58.0,5.51,5.56,3.56,2247
9426,0.71,Premium,E,SI1,58.1,62.0,5.89,5.84,3.41,2756
9427,0.61,Ideal,G,VVS2,62.3,57.0,5.4,5.44,3.37,1985
9428,0.34,Ideal,G,SI1,62.3,54.0,4.44,4.48,2.78,647
9429,1.57,Ideal,I,VS2,61.2,56.0,7.53,7.49,4.59,10963
9430,0.9,Good,F,SI2,63.3,59.0,6.09,6.12,3.86,3992
9431,0.54,Ideal,E,VS2,61.9,57.0,5.18,5.21,3.22,1662
9432,0.3,Ideal,E,VVS2,61.8,56.0,4.28,4.25,2.64,1013
9433,0.3,Premium,G,VS2,61.0,62.0,4.33,4.29,2.63,630
9434,1.01,Premium,G,VS2,60.6,58.0,6.51,6.54,3.96,6582
9435,0.41,Premium,E,VS1,61.0,59.0,4.77,4.75,2.9,1153
9436,0.33,Ideal,I,VVS2,60.4,56.0,4.47,4.49,2.71,579
9437,0.25,Very Good,E,VS1,63.2,59.0,3.99,4.03,2.52,482
9438,0.72,Ideal,F,SI2,61.5,56.0,5.76,5.79,3.54,2124
9439,1.5,Very Good,F,VS2,62.5,57.0,7.33,7.39,4.6,13278
9440,2.01,Premium,G,SI2,62.3,59.0,8.08,8.05,5.0,17114
9441,0.57,Premium,D,SI1,60.5,57.0,5.38,5.33,3.24,1848
9442,0.59,Ideal,G,VS1,61.2,55.0,5.4,5.43,3.31,1816
9443,0.42,Ideal,E,VS1,62.0,56.0,4.79,4.81,2.97,1179
9444,1.32,Very Good,J,SI2,61.8,58.0,7.04,7.08,4.35,5209
9445,0.32,Premium,H,VVS1,62.2,58.0,4.38,4.37,2.72,936
9446,0.59,Very Good,J,VS2,62.3,55.0,5.35,5.39,3.35,1197
9447,0.7,Ideal,E,SI1,61.7,57.0,5.67,5.72,3.51,2511
9448,1.59,Ideal,E,VS2,62.9,57.0,7.51,7.43,4.7,17803
9449,1.29,Ideal,I,SI2,62.6,57.0,6.91,6.94,4.34,5584
9450,1.1,Ideal,D,SI2,61.6,56.0,6.65,6.63,4.08,5154
9451,0.73,Ideal,F,VVS2,61.3,54.0,5.79,5.82,3.56,3750
9452,0.31,Premium,D,VS1,60.8,58.0,4.42,4.37,2.67,848
9453,1.55,Ideal,H,VS2,62.2,55.0,7.45,7.41,4.62,11068
9454,1.01,Premium,G,SI1,62.7,59.0,6.36,6.39,4.0,4530
9455,0.71,Very Good,D,VS2,61.4,56.0,5.75,5.79,3.54,3025
9456,2.09,Ideal,J,VS2,61.8,57.0,8.24,8.2,5.06,13839
9457,0.5,Very Good,D,VS1,62.8,55.0,5.07,5.11,3.2,1804
9458,0.57,Very Good,E,VS2,59.8,56.0,5.36,5.42,3.21,1769
9459,0.2,Premium,E,VS2,59.7,62.0,3.84,3.79,2.28,397
9460,1.22,Ideal,G,VS2,61.9,56.0,6.88,6.84,4.24,8491
9461,0.32,Ideal,E,VS2,62.7,55.0,4.4,4.34,2.74,900
9462,0.4,Very Good,E,SI1,61.7,59.0,4.7,4.73,2.91,596
9463,1.5,Very Good,F,VS2,63.8,59.0,7.16,7.23,4.59,13474
9464,0.3,Premium,G,VVS2,62.2,58.0,4.23,4.27,2.64,878
9465,0.32,Premium,E,VS2,61.9,58.0,4.45,4.48,2.76,900
9466,1.06,Ideal,G,SI1,61.0,55.0,6.56,6.58,4.01,5266
9467,1.17,Good,G,VS2,63.8,55.0,6.74,6.69,4.28,7632
9468,0.91,Very Good,D,SI1,63.1,57.0,6.15,6.23,3.9,3601
9469,0.7,Very Good,F,VS2,60.0,59.0,5.74,5.81,3.47,2422
9470,0.3,Good,G,VS1,63.1,53.0,4.26,4.29,2.69,565
9471,0.32,Ideal,G,SI2,61.4,57.0,4.38,4.41,2.7,477
9472,0.24,Very Good,E,VVS1,61.3,60.0,4.01,4.05,2.48,485
9473,0.41,Ideal,F,VVS2,62.1,56.0,4.75,4.77,2.96,1449
9474,0.32,Ideal,H,VS2,61.9,56.0,4.37,4.39,2.72,478
9475,1.51,Premium,D,SI1,60.6,58.0,7.47,7.36,4.49,12720
9476,0.31,Ideal,G,SI1,62.6,56.0,4.3,4.33,2.7,593
9477,0.3,Ideal,D,SI2,61.9,56.0,4.37,4.34,2.69,575
9478,0.72,Ideal,F,SI1,62.1,57.0,5.69,5.73,3.55,2706
9479,0.74,Very Good,E,SI2,58.6,60.0,5.91,6.0,3.51,2384
9480,0.32,Premium,F,VS2,60.5,58.0,4.43,4.46,2.69,828
9481,0.42,Ideal,G,VS1,62.3,56.0,4.77,4.8,2.98,982
9482,0.5,Ideal,H,VS1,62.0,56.0,5.08,5.12,3.16,1425
9483,0.7,Ideal,F,SI1,61.9,56.0,5.69,5.72,3.53,2781
9484,0.38,Ideal,E,VVS1,61.5,56.0,4.66,4.68,2.87,1247
9485,1.51,Ideal,H,VS1,62.7,57.0,7.27,7.33,4.57,10761
9486,0.5,Ideal,D,SI1,61.6,56.0,5.13,5.15,3.16,1417
9487,1.01,Good,H,SI1,63.6,58.0,6.37,6.31,4.03,4191
9488,1.09,Premium,D,SI1,59.9,61.0,6.71,6.74,4.02,5619
9489,1.04,Very Good,G,SI2,63.1,56.0,6.41,6.45,4.07,4676
9490,1.03,Ideal,H,SI1,61.1,57.0,6.51,6.56,3.99,4929
9491,0.3,Ideal,F,VS2,62.1,57.0,4.23,4.27,2.65,545
9492,0.57,Ideal,E,SI1,62.1,54.0,5.37,5.34,3.32,1682
9493,1.5,Very Good,E,VS2,63.8,57.0,7.21,7.25,4.61,13205
9494,1.04,Ideal,G,VS1,61.6,56.0,6.49,6.52,4.0,6027
9495,1.0,Premium,E,VS2,60.7,58.0,6.47,6.43,3.9,6399
9496,0.71,Very Good,E,VVS1,62.0,54.0,5.72,5.75,3.56,3323
9497,0.71,Ideal,F,VS2,61.8,58.0,5.72,5.74,3.54,2942
9498,1.0,Very Good,H,SI1,62.5,56.0,6.37,6.41,3.99,4788
9499,1.04,Ideal,E,VS1,61.2,56.0,6.51,6.56,4.0,8388
9500,0.7,Ideal,D,SI1,62.3,56.0,5.68,5.65,3.53,2575
9501,0.23,Very Good,D,VS2,63.0,58.0,3.9,3.94,2.47,429
9502,0.7,Ideal,I,VVS2,61.6,57.0,5.69,5.73,3.52,2567
9503,2.1,Premium,G,SI1,62.7,59.0,8.21,8.16,5.12,14732
9504,1.05,Ideal,I,SI2,61.9,56.0,6.5,6.54,4.04,4132
9505,1.04,Very Good,G,VS1,62.0,58.0,6.45,6.56,4.04,6777
9506,0.3,Ideal,F,SI1,61.8,54.0,4.35,4.37,2.69,475
9507,1.5,Good,E,SI2,63.7,58.0,7.16,7.21,4.59,7711
9508,0.78,Ideal,E,SI1,61.2,56.0,5.97,5.95,3.64,3037
9509,0.72,Ideal,G,VS2,61.5,56.0,5.76,5.79,3.55,3053
9510,0.54,Ideal,G,SI1,59.6,57.0,5.25,5.29,3.16,1446
9511,0.86,Ideal,F,SI1,61.5,56.0,6.08,6.11,3.74,3950
9512,0.51,Very Good,G,VS1,62.8,58.0,5.08,5.12,3.2,1688
9513,0.72,Ideal,G,VS2,62.4,57.0,5.74,5.7,3.57,2585
9514,0.28,Very Good,G,VVS1,62.1,55.0,4.18,4.21,2.6,607
9515,2.22,Premium,E,SI2,61.6,58.0,8.41,8.37,5.15,13215
9516,0.32,Ideal,F,VS2,61.9,55.0,4.38,4.41,2.72,828
9517,0.52,Ideal,D,SI1,61.6,57.0,5.19,5.21,3.2,1600
9518,0.4,Very Good,G,VVS1,61.3,55.0,4.77,4.8,2.93,998
9519,1.0,Ideal,F,SI1,63.0,56.0,6.42,6.36,4.02,5596
9520,0.34,Good,F,SI2,64.2,54.0,4.45,4.42,2.86,574
9521,1.15,Premium,D,SI2,61.4,59.0,6.77,6.74,4.15,5012
9522,1.21,Very Good,J,SI2,61.7,57.0,6.79,6.83,4.2,4990
9523,0.41,Ideal,F,VVS2,60.5,56.0,4.81,4.79,2.9,1192
9524,1.02,Very Good,H,VS1,63.7,55.0,6.44,6.36,4.07,5055
9525,0.42,Ideal,F,VS1,62.0,57.0,4.85,4.82,3.0,1031
9526,1.7,Ideal,G,VS2,61.8,55.0,7.67,7.64,4.73,17379
9527,0.51,Very Good,E,VS2,61.8,57.0,5.16,5.13,3.18,1847
9528,0.7,Very Good,G,SI1,62.2,59.0,5.65,5.69,3.53,2318
9529,0.73,Ideal,F,VVS2,60.4,56.0,5.85,5.89,3.54,3813
9530,1.04,Very Good,E,SI1,63.2,58.0,6.39,6.45,4.05,6787
9531,0.41,Premium,G,VVS2,60.7,59.0,4.78,4.81,2.91,1052
9532,0.31,Ideal,G,IF,61.7,57.0,4.35,4.36,2.69,918
9533,1.01,Very Good,G,VS2,62.1,58.0,6.36,6.48,3.99,6022
9534,1.06,Very Good,E,SI1,61.9,58.0,6.58,6.56,4.06,5408
9535,1.01,Ideal,H,VS1,62.6,57.0,6.37,6.43,4.01,6229
9536,1.09,Ideal,H,SI1,62.0,54.0,6.62,6.66,4.12,4652
9537,1.01,Very Good,G,SI1,62.8,56.0,6.36,6.38,4.0,4704
9538,0.3,Ideal,F,IF,61.1,56.0,4.36,4.39,2.67,886
9539,0.41,Very Good,J,VVS2,63.4,57.0,4.7,4.72,2.99,783
